stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00008910,1706,"Mill St S at Grand Circuit Crt",,  43.671316, -79.744922,,,0,,,1
00008920,1707,"Mill St S at Howell St",,  43.669384, -79.743350,,,0,,,1
00008930,1708,"Charolais Blvd e/of Mill Street",,  43.667706, -79.741230,,,0,,,1
00008932,3758,"Charolais Blvd w/of Main St",,  43.668929, -79.738848,,,0,,,1
00008940,1709,"McMurchy Ave S s/of Charolais Blvd",,  43.664737, -79.743509,,,0,,,1
00008950,1710,"McMurchy Ave S at Keystone Dr",,  43.663261, -79.741551,,,0,,,1
00008960,1711,"McMurchy Ave S s/of Peelton Heights Rd",,  43.661828, -79.739638,,,0,,,1
00009000,1714,"Steeles Ave W opp Bernard Ave",,  43.659929, -79.740175,,,0,,,0
00009020,1716,"McLaughlin Rd S at Holland Christian Homes",,  43.655070, -79.741941,,,0,,,1
00009060,1721,"Main St S at Bartley Bull Pky",,  43.667932, -79.735507,,,0,,,1
00009065,1722,"Main St S at Charolais Blvd",,  43.669590, -79.737813,,,0,,,1
00009070,1723,"Main St S n/of Peel Village Pky",,  43.671736, -79.740763,,,0,,,1
00009080,1724,"Main St S at Elgin Dr",,  43.673499, -79.743151,,,0,,,1
00009090,1725,"Nanwood - Zum Main Station Stop NB",,  43.677265, -79.748065,,,0,,,1
00009100,1726,"Main St S btwn Nanwood Dr & Harold St",,  43.678629, -79.750005,,,0,,,1
00009110,1727,"Main St S at Clarence St",,  43.680161, -79.752081,,,0,,,1
00009120,1728,"Main St S n/of Guest St",,  43.681341, -79.753663,,,0,,,1
00009130,1729,"Main St S n/of Woodbrook Dr (St. Mary Church)",,  43.683254, -79.756208,,,0,,,1
00009140,1730,"Wellington - Zum Main Station Stop NB",,  43.684397, -79.757750,,,0,,,1
00009150,1732,"Main St N n/of Queen St E",,  43.686112, -79.760113,,,0,,,1
00009155,3773,"Main St n/of Nelson St E",,  43.687671, -79.762150,,,0,,,1
00009160,1733,"Theatre Lane - Zum Main Station Stop NB",,  43.687392, -79.761815,,,0,,,1
00009170,1734,"Main St N at Church St",,  43.688043, -79.762720,,,0,,,1
00009180,1735,"Main St N at Alexander St",,  43.689080, -79.764089,,,0,,,1
00009190,1736,"Main St at Sproule Dr",,  43.691066, -79.766767,,,0,,,1
00009195,1737,"Vodden - Zum Main Station Stop NB",,  43.692804, -79.769040,,,0,,,1
00009210,1739,"Main St N at English St",,  43.694537, -79.771366,,,0,,,1
00009220,1740,"Main St N at Layham Gate",,  43.696209, -79.773606,,,0,,,1
00009230,1741,"Williams - Zum Main Station Stop NB",,  43.698568, -79.776718,,,0,,,1
00009235,1742,"Main St N btwn Layham Gate & Williams Pky E",,  43.697650, -79.775592,,,0,,,1
00009250,1744,"Main St N at Brickyard Way",,  43.700780, -79.779768,,,0,,,1
00009265,1746,"Main St N btwn Brickyard Way & Quarry Edge Dr",,  43.702148, -79.781735,,,0,,,1
00009270,1747,"Main St N at Quarry Edge Dr",,  43.703363, -79.783347,,,0,,,1
00009277,3668,"Main St s/of Bovaird Dr",,  43.705168, -79.785693,,,0,,,1
00009280,1748,"Bovaird - Zum Main Station Stop NB",,  43.706584, -79.787571,,,0,,,1
00009300,1750,"Hurontario St at Wexford Rd",,  43.709736, -79.791893,,,0,,,1
00009310,1751,"Hurontario St at Tremblay St",,  43.712453, -79.795573,,,0,,,1
00009320,1752,"Hurontario St opp Fisherman Dr",,  43.715026, -79.798973,,,0,,,1
00009330,1753,"Sandalwood Pkwy e/of Main St",,  43.718320, -79.802312,,,0,,,1
00009340,1754,"Sandalwood Pky E btwn Hurontario St and Sunforest",,  43.719246, -79.801276,,,0,,,1
00009350,1755,"Sandalwood Pky E at Sunforest Dr",,  43.720585, -79.799867,,,0,,,1
00009360,1756,"Sandalwood Pky E at 95 Sandalwood (Firestation)",,  43.722585, -79.797758,,,0,,,1
00009380,1758,"Conestoga Dr opp Loafers Lake Lane",,  43.726117, -79.797960,,,0,,,1
00009390,1759,"Heart Lake Terminal Route 2 Stop",,  43.727918, -79.798011,,,0,place_HTLK,,1
00009415,1760,"Conestoga Dr opp Mondragon Circle",,  43.729642, -79.796869,,,0,,,1
00009420,1761,"Sandalwood Pky E w/of Kennedy Rd N",,  43.727636, -79.794317,,,0,,,1
00009430,1762,"Sandalwood Pky E w/of Conestoga Dr",,  43.725202, -79.796654,,,0,,,1
00009440,1763,"Sandalwood Pky E opp 95 Sandalwood Pky E (Firestat",,  43.722970, -79.797784,,,0,,,1
00009450,1764,"Sandalwood Pky E at Braidwood Lake Rd",,  43.721023, -79.799768,,,0,,,1
00009460,1765,"Sandalwood Pky E w/of Braidwood Lake Rd",,  43.719975, -79.800905,,,0,,,1
00009470,1766,"Sandalwood Pky E at Hurontario St",,  43.718165, -79.802881,,,0,,,1
00009475,1767,"Sandalwood - Zum Main Station Stop SB",,  43.717308, -79.802680,,,0,,,1
00009480,1768,"Hurontario St at Fisherman Dr",,  43.715114, -79.799702,,,0,,,1
00009490,1769,"Hurontario St n/of Tremblay St",,  43.712565, -79.796225,,,0,,,1
00009500,1770,"Hurontario St s/of Wexford Rd",,  43.709070, -79.791483,,,0,,,1
00009510,1771,"Hurontario St at 10086 Hurontario St (Stitches Out",,  43.707435, -79.789331,,,0,,,0
00009520,1772,"Hurontario St at Bovaird Dr W",,  43.706286, -79.787816,,,0,,,1
00009530,1773,"Bovaird - Zum Main Station Stop SB",,  43.704960, -79.785993,,,0,,,1
00009540,1774,"Main St N at Gillingham Dr",,  43.703529, -79.784019,,,0,,,1
00009550,1775,"Main St N btwn Gillingham Dr & Brickyard Way",,  43.701473, -79.781164,,,0,,,1
00009560,1776,"Main St s/of Brickyard Way",,  43.699950, -79.779077,,,0,,,1
00009580,1778,"Williams - Zum Main Station Stop SB",,  43.698287, -79.776905,,,0,,,1
00009590,1779,"Main St N at Archibald St",,  43.696388, -79.774211,,,0,,,1
00009600,1780,"Main St N at English St",,  43.694723, -79.771964,,,0,,,1
00009610,1781,"Vodden - Zum Main Station Stop SB",,  43.692624, -79.769182,,,0,,,1
00009620,1782,"Main St N at Rosedale Ave",,  43.691152, -79.767144,,,0,,,1
00009630,1783,"Main St N s/of David St",,  43.690002, -79.765600,,,0,,,1
00009640,1784,"Main St N at Church St",,  43.688255, -79.763306,,,0,,,1
00009650,1785,"Nelson - Zum Main Station Stop SB",,  43.687315, -79.761995,,,0,,,1
00009660,1786,"Main St N at Queen St W",,  43.686010, -79.760249,,,0,,,1
00009670,1787,"Wellington - Zum Main Station Stop SB",,  43.684823, -79.758638,,,0,,,1
00009680,1788,"Main St S opp Woodbrook Dr",,  43.682732, -79.755810,,,0,,,1
00009700,1790,"Main St S at Clarence St",,  43.680391, -79.752644,,,0,,,1
00009715,1792,"Main St S btwn Harold St & Nanwood Dr",,  43.678329, -79.749913,,,0,,,1
00009720,1793,"Nanwood - Zum Main Station Stop SB",,  43.676302, -79.747298,,,0,,,1
00009730,1794,"Main St S at Elgin Dr",,  43.673604, -79.743771,,,0,,,1
00009740,1795,"Main St opp Peel Village Pkwy",,  43.671228, -79.740580,,,0,,,1
00009750,1796,"Main St S at Charolais Blvd",,  43.669998, -79.738859,,,0,,,1
00009760,1797,"Main St S at Bartley Bull Pkwy",,  43.667601, -79.735719,,,0,,,1
00009770,1799,"Hurontario St at Lancashire Ln (School Special)",,  43.664838, -79.731981,,,0,,,1
00009780,1800,"Sir Lou - Zum Main Station Stop SB",,  43.661193, -79.727079,,,0,,,1
00009785,1801,"Ray Lawson - Zum Main Station Stop SB",,  43.658696, -79.723783,,,0,,,1
00009790,1802,"County Court Blvd (S) e/of Hurontario St",,  43.659520, -79.722193,,,0,,,1
00009800,1803,"County Court Blvd e/of Havelock Dr-School Special",,  43.660421, -79.721198,,,0,,,1
00009810,1804,"County Court Blvd n/of Havelock Dr (E)",,  43.661724, -79.720280,,,0,,,0
00009820,1805,"County Court Blvd at Mossbank Dr",,  43.663665, -79.721013,,,0,,,1
00009830,1806,"County Court Blvd at Seminole Dr",,  43.664439, -79.723741,,,0,,,1
00009840,1807,"County Court Blvd at Turtlecreek Blvd",,  43.662888, -79.726159,,,0,,,0
00009867,3607,"Clark Blvd w/of Peel Centre Dr",,  43.714309, -79.719670,,,0,,,1
00009875,3591,"Clark Blvd w/of Central Park Dr",,  43.715563, -79.718013,,,0,,,1
00009880,1809,"Clark Blvd opp Kings Cross Rd",,  43.718487, -79.712897,,,0,,,1
00009885,3592,"Central Park Dr n/of Clark Blvd",,  43.717429, -79.716314,,,0,,,1
00009890,1810,"Clark Blvd at Edenborough Dr",,  43.720721, -79.710049,,,0,,,1
00009895,3593,"Central Park Dr s/of Knightsbridge Rd",,  43.717319, -79.716765,,,0,,,1
00009900,1811,"Clark Blvd at Earnscliffe Gate",,  43.722986, -79.709148,,,0,,,1
00009910,1812,"Clark Blvd e/of Esplanade Rd",,  43.724839, -79.708325,,,0,,,1
00009920,1813,"Clark Blvd e/of Finchgate Blvd",,  43.726290, -79.707681,,,0,,,1
00009930,1814,"Clark Blvd opp Folkstone Cres (W)",,  43.727588, -79.705991,,,0,,,1
00009940,1815,"Clark Blvd at Elrose Rd",,  43.727281, -79.702531,,,0,,,1
00009950,1816,"Clark Blvd at Eastbourne Dr",,  43.726384, -79.700680,,,0,,,1
00009960,1817,"Clark Blvd at Torbram Rd",,  43.727127, -79.697851,,,0,,,1
00009970,1818,"Clark Blvd e/of Torbram Rd",,  43.728576, -79.695897,,,0,,,0
00009980,1819,"Summerlea Rd n/of Clark Blvd",,  43.730752, -79.694403,,,0,,,1
00009990,1820,"Summerlea Rd at Colony Crt",,  43.731917, -79.695989,,,0,,,1
00010000,1821,"Summerlea Rd n/of RRX",,  43.733715, -79.698440,,,0,,,1
00010010,1822,"Summerlea Rd n/of Imperial Gate",,  43.735407, -79.700730,,,0,,,1
00010020,1823,"Walker Dr e/of Gateway Blvd",,  43.737988, -79.698600,,,0,,,1
00010030,1824,"Walker Dr e/of Gateway Blvd",,  43.738797, -79.697662,,,0,,,1
00010040,1825,"Walker Dr s/of Coventry Rd",,  43.738341, -79.695343,,,0,,,1
00010050,1826,"Walker Dr at Shaftsbury  Lane",,  43.736567, -79.692939,,,0,,,1
00010060,1827,"Walker Dr opp Indell Lane",,  43.735315, -79.691243,,,0,,,1
00010065,1828,"Walker Dr at Clark Blvd",,  43.734137, -79.689667,,,0,,,1
00010070,1829,"Clark Blvd at Airport Rd",,  43.735133, -79.686686,,,0,,,1
00010080,1830,"Clark Blvd at Devon Rd",,  43.736654, -79.684580,,,0,,,1
00010100,1831,"Devon Rd at 74 Devon Rd",,  43.735087, -79.682146,,,0,,,0
00010101,6082,"Pearson Int Airport Terminal 1 Ground Level",,  43.681982, -79.612966,,,0,,,1
00010110,1833,"Devon Rd at 50 Devon Rd",,  43.733095, -79.679478,,,0,,,0
00010120,1834,"Devon Rd at Intermodal Dr",,  43.731758, -79.677800,,,0,,,0
00010125,1835,"Intermodal - Zum Bovaird Station Stop NB",,  43.731185, -79.678794,,,0,,,1
00010130,1836,"Woodslea - Zum Bovaird Station Stop SB",,  43.730852, -79.678994,,,0,,,1
00010135,1837,"Woodslea Rd w/of Airport Road",,  43.730367, -79.679315,,,0,,,0
00010140,1838,"Woodslea Rd at Walker Dr",,  43.729021, -79.681154,,,0,,,0
00010150,1839,"Walker Dr at 98 Walker Dr",,  43.726933, -79.679882,,,0,,,1
00010160,1840,"Walker Dr at 90 Walker Dr",,  43.725784, -79.678476,,,0,,,0
00010170,1841,"Walker Dr at 80 Walker Dr",,  43.723985, -79.678554,,,0,,,1
00010180,1842,"Walker Dr at 78 Walker Dr",,  43.722218, -79.678865,,,0,,,0
00010190,1843,"Summerlea Rd n/of Walker Dr",,  43.720427, -79.680419,,,0,,,0
00010200,1844,"Summerlea Rd at 75 Summerlea Rd",,  43.721981, -79.682506,,,0,,,0
00010210,1845,"Summerlea Rd at 99 Summerlea Rd",,  43.723440, -79.684453,,,0,,,0
00010230,1847,"Summerlea Rd n/of Trojan Crt",,  43.725068, -79.686723,,,0,,,0
00010240,1848,"Summerlea Rd at Atlas Crt",,  43.727524, -79.690024,,,0,,,0
00010250,1849,"Summerlea Rd at Barton Crt",,  43.729110, -79.692165,,,0,,,0
00010260,1850,"Clark Blvd at Torbram Rd",,  43.727742, -79.697413,,,0,,,0
00010265,1851,"Clark Blvd btwn Summerlea and Torbram Rd",,  43.728869, -79.695848,,,0,,,0
00010270,1852,"Clark Blvd opp Eastbourne Dr",,  43.726529, -79.700050,,,0,,,1
00010280,1853,"Clark Blvd w/of Folkstone Cres (E)",,  43.727430, -79.702428,,,0,,,1
00010290,1854,"Clark Blvd e/of Folkstone Cres",,  43.727868, -79.705577,,,0,,,1
00010300,1855,"Clark Blvd at Finchgate Blvd",,  43.726214, -79.707958,,,0,,,1
00010310,1856,"Clark Blvd opp Esplanade Rd",,  43.724976, -79.708506,,,0,,,1
00010320,1857,"Clark Blvd opp Earnscliffe Gate",,  43.723437, -79.709189,,,0,,,1
00010330,1858,"Clark Blvd at Fleetwood Cres",,  43.721298, -79.709982,,,0,,,1
00010340,1859,"Clark Blvd at Bramalea Rd",,  43.720089, -79.710970,,,0,,,1
00010350,1860,"Clark Blvd at Kings Cross Rd",,  43.718978, -79.712635,,,0,,,1
00010360,1861,"Clark Blvd at Central Park Dr",,  43.717056, -79.715190,,,0,,,1
00010400,1865,"Mountainberry Rd e/of Snowcap Rd",,  43.764747, -79.732818,,,0,,,1
00010420,1866,"Mountainberry Rd at Snow Leopard Crt (N)",,  43.766079, -79.730315,,,0,,,1
00010440,1868,"Mountainberry Rd btwn Snow Leopard & Narrow Valley",,  43.764389, -79.726777,,,0,,,0
00010450,1869,"Mountainberry Rd opp Mount Rainer Cres (W)",,  43.761644, -79.727372,,,0,,,0
00010460,1870,"Mountainberry Rd at Snowcap Rd",,  43.761034, -79.730683,,,0,,,0
00010470,1871,"Peter Robertson Blvd w/of Mountainash Rd",,  43.760313, -79.733061,,,0,,,1
00010480,1872,"Peter Robertson Blvd at Eagleridge Dr",,  43.758467, -79.735253,,,0,,,1
00010490,1873,"Peter Robertson Blvd w/of Torbram Rd",,  43.756367, -79.737630,,,0,,,1
00010500,1874,"Peter Robertson Blvd at Barley Field Rd",,  43.754432, -79.739890,,,0,,,1
00010510,1875,"Peter Robertson Blvd at Sunny Meadow Blvd",,  43.752130, -79.741947,,,0,,,1
00010520,1876,"Sunny Meadow Blvd opp Oatfield Rd",,  43.752683, -79.743198,,,0,,,1
00010530,1877,"Sunny Meadow Blvd at Red Clover Rd",,  43.754151, -79.745216,,,0,,,1
00010540,1878,"Sunny Meadow Blvd at Red River Rd",,  43.755165, -79.746578,,,0,,,1
00010580,1882,"Black Forest Dr at Sprucelands Ave",,  43.749510, -79.753486,,,0,,,1
00010590,1883,"Black Forest Dr opp Willow Park Dr",,  43.747903, -79.754774,,,0,,,1
00010593,1884,"Black Forest Dr opp Bunchberry Way",,  43.746442, -79.755915,,,0,,,1
00010595,1885,"Fernforest Dr s/of Black Forest Dr (at Bobcat St)",,  43.743795, -79.755516,,,0,,,1
00010600,1886,"Peter Robertson Blvd w/of Fernforest Dr",,  43.740619, -79.754259,,,0,,,0
00010610,1887,"Peter Robertson Blvd w/of Hickroybush Ave",,  43.740349, -79.757684,,,0,,,1
00010620,1888,"Peter Robertson Blvd at Dixie Rd",,  43.739325, -79.759720,,,0,,,1
00010630,1889,"Guru Nanak St e/of Canada Goose Blvd",,  43.737447, -79.761660,,,0,,,1
00010640,1890,"Guru Nanak St e/of Blue Whale Blvd",,  43.736316, -79.762747,,,0,,,1
00010650,1891,"Guru Nanak St opp Riverbank Rd",,  43.734262, -79.763841,,,0,,,1
00010680,1892,"Guru Nanak St w/of Riverbank Rd",,  43.734080, -79.763703,,,0,,,1
00010690,1893,"Guru Nanak St w/of Rainstorm Rd",,  43.735495, -79.762946,,,0,,,0
00010700,1894,"Guru Nanak St opp Canada Goose Blvd",,  43.736953, -79.761907,,,0,,,1
00010705,1895,"Guru Nanak St w/of Dixie Rd",,  43.738267, -79.760448,,,0,,,1
00010710,1896,"Peter Robertson Blvd at Softneedle Ave",,  43.740232, -79.757340,,,0,,,1
00010730,1898,"Fernforest Dr at Kimberly Cres (S)",,  43.741059, -79.753897,,,0,,,1
00010740,1899,"Fernforest Dr at Hackberry Gate",,  43.743937, -79.755472,,,0,,,1
00010750,1900,"Black Forest Dr e/of Bunchberry Way",,  43.746650, -79.755483,,,0,,,0
00010760,1901,"Black Forest Dr e/of Willow Park Dr",,  43.748233, -79.754481,,,0,,,0
00010770,1902,"Black Forest Dr e/of Winterberry Gate",,  43.749409, -79.753364,,,0,,,0
00010780,1903,"Black Forest Dr at Bramalea Rd",,  43.750192, -79.752491,,,0,,,1
00010820,1907,"Sunny Meadow Blvd s/of Larkspur Rd",,  43.754982, -79.746542,,,0,,,1
00010830,1908,"Sunny Meadow Blvd at Squirreltail Way",,  43.754234, -79.745554,,,0,,,1
00010840,1909,"Sunny Meadow Blvd at Oatfield Rd",,  43.753119, -79.744055,,,0,,,1
00010845,1910,"Sunny Meadow Blvd at Peter Robertson Blvd",,  43.751907, -79.742467,,,0,,,1
00010850,1911,"Peter Robertson Blvd at Giraffe Ave (W)",,  43.752459, -79.741281,,,0,,,1
00010855,1912,"Sunny Meadow Blvd opp Thunderbird Trail",,  43.750392, -79.741241,,,0,,,1
00010857,4060,"Brampton Civic Hospital 12 SB / 35",,  43.747835, -79.741838,,,0,,,1
00010858,4061,"Brampton Civic Hospital 12NB",,  43.747872, -79.741797,,,0,,,1
00010860,1913,"Peter Robertson Blvd w/of Clover Bloom Rd",,  43.753818, -79.740331,,,0,,,1
00010870,1914,"Peter Robertson Blvd at Torbram Rd",,  43.756363, -79.737245,,,0,,,1
00010875,1915,"Peter Robertson Blvd at Red Stag Rd",,  43.757669, -79.735804,,,0,,,1
00010885,1917,"Peter Robertson Blvd at Mountainash Rd",,  43.760365, -79.732503,,,0,,,1
00010915,4057,"Sunny Meadow Blvd s/of Father Tobin Rd",,  43.765614, -79.761339,,,0,,,1
00010918,4056,"Sunny Meadow Blvd s/of Father Tobin Rd",,  43.765820, -79.761397,,,0,,,1
00010924,4055,"Sunny Meadow Blvd n/of Sparhill St",,  43.764633, -79.760004,,,0,,,1
00010925,4054,"Sunny Meadow Blvd btwn Vanderbrink Dr & Serenes",,  43.764412, -79.759483,,,0,,,1
00010929,4053,"Sunny Meadow Blvd n/of Australia Dr",,  43.763508, -79.758252,,,0,,,1
00010930,1921,"Sunny Meadow Blvd at Australia Dr",,  43.762952, -79.757761,,,0,,,1
00010931,4052,"Sunny Meadow Blvd at Stanley Mills Public School",,  43.760775, -79.757365,,,0,,,1
00010934,4051,"Sunny Meadow Blvd s/of Chapparal Dr",,  43.762009, -79.757003,,,0,,,1
00010938,4050,"Sunny Meadow n/of Black Cherry Ln",,  43.759291, -79.757060,,,0,,,1
00010940,1922,"Sunny Meadow Blvd opp Black Cherry Lane",,  43.759145, -79.757227,,,0,,,1
00010950,1923,"Sunny Meadow Blvd n/of Sandalwood Pkwy",,  43.757478, -79.754857,,,0,,,1
00010952,4049,"Sunny Meadow Blvd n/of Sandalwood Pky",,  43.757656, -79.754994,,,0,,,1
00010960,1924,"Sandalwood Pkwy w/of Bramalea Rd",,  43.753657, -79.758099,,,0,,,1
00010970,1925,"Sandalwood Pky E at Rattlesnake Rd",,  43.752768, -79.759587,,,0,,,1
00010975,1926,"Sandalwood Pky E btwn Rattlesnake and Fernforest",,  43.751322, -79.761982,,,0,,,1
00010980,1927,"Sandalwood Pky E at Fernforest Dr",,  43.750267, -79.763544,,,0,,,1
00010990,1928,"Sandalwood Pky E btwn Fernforest Dr & Dixie Rd",,  43.748150, -79.766007,,,0,,,1
00011000,1929,"Sandalwood Pky E opp Springtown Trail",,  43.746646, -79.767543,,,0,,,1
00011010,1930,"Sandalwood Pky E w/of Dixie Rd",,  43.744874, -79.769621,,,0,,,1
00011060,1933,"Trinity Common Terminal Route 32/23 WB/18B Stop",,  43.731442, -79.763449,,,0,place_SPTE,,1
00011100,1934,"Sandalwood Pky E w/of Heart Lake Rd",,  43.736017, -79.781396,,,0,,,1
00011110,1935,"Sandalwood Pky E at Royal Palm Dr (E)",,  43.733799, -79.785386,,,0,,,1
00011120,1936,"Sandalwood Pky E at Royal Palm Dr (W)",,  43.731589, -79.788119,,,0,,,1
00011130,1937,"Sandalwood Pky E at Richvale Dr (WB)",,  43.730283, -79.790017,,,0,,,1
00011140,1938,"Sandalwood Pky E at Kennedy Rd N",,  43.728444, -79.793196,,,0,,,0
00011150,1939,"Kennedy Rd N n/of Sandalwood Pky E",,  43.729481, -79.794935,,,0,,,1
00011160,1940,"Conestoga Dr at Mondragon Circle",,  43.729816, -79.797005,,,0,,,0
00011170,1941,"Heart Lake Terminal Route 23 WB Stop",,  43.727787, -79.798337,,,0,place_HTLK,,1
00011180,1942,"Conestoga Dr at Loafers Lake Lane",,  43.726167, -79.798632,,,0,,,1
00011240,1943,"Sandalwood Pky W w/of Hurontario St",,  43.716748, -79.804407,,,0,,,1
00011250,1944,"Sandalwood Pkwy at 130 Sandalwood Pkwy",,  43.714240, -79.807185,,,0,,,1
00011260,1945,"Sandalwood Pky W at Van Kirk Dr",,  43.710048, -79.810315,,,0,,,1
00011290,1947,"Queen Mary Dr at Gold Park Place",,  43.703697, -79.813888,,,0,,,1
00011300,1948,"Queen Mary Dr s/of Woodvalley Dr",,  43.701818, -79.810658,,,0,,,1
00011305,1949,"Queen Mary Dr s/of Whispering Hills Gate",,  43.700837, -79.808543,,,0,,,0
00011310,1950,"Queen Mary Dr s/of Lormel Gate",,  43.699670, -79.805848,,,0,,,0
00011320,1951,"Queen Mary Dr s/of Sunnybrook Cres (S)",,  43.696840, -79.804625,,,0,,,1
00011330,1952,"Queen Mary Dr at Briarcroft Rd (E)",,  43.695467, -79.805037,,,0,,,1
00011350,1954,"Edenbrook Hill Dr at Briarcroft Rd (W)",,  43.694878, -79.807812,,,0,,,1
00011351,1955,"Edenbrook Hill Dr n/of Packham Cr",,  43.695083, -79.810283,,,0,,,1
00011360,1956,"Edenbrook Hill Dr s/of Duffield Rd",,  43.695563, -79.813363,,,0,,,1
00011365,1957,"Edenbrook Hill Dr btwn Amboise Cres & Bonistel Cr",,  43.696607, -79.815219,,,0,,,1
00011405,1962,"Worthington Ave s/of Fairhill Ave",,  43.686018, -79.822117,,,0,,,1
00011410,1963,"Worthington Ave at Gabrielle Dr",,  43.685197, -79.821002,,,0,,,1
00011420,1964,"Worthington Ave at Clayborne Ave",,  43.683747, -79.819055,,,0,,,0
00011430,1965,"Worthington Ave at Salvation Rd",,  43.681312, -79.816067,,,0,,,1
00011440,1966,"Mount Pleasant GO Station  Route 9 Stop",,  43.674492, -79.822436,,,0,place_MPGO,,1
00011460,1967,"Worthington Ave n/of Salvation Rd",,  43.681599, -79.816175,,,0,,,1
00011470,1968,"Worthington Ave opp Clayborne Ave",,  43.683634, -79.818691,,,0,,,0
00011480,1969,"Worthington Ave opp Gabrielle Dr",,  43.684771, -79.820210,,,0,,,1
00011485,1970,"Worthington Ave at Fairhill Ave",,  43.686189, -79.822134,,,0,,,1
00011510,1973,"Brisdale Dr s/of Sandy Beach Rd",,  43.689711, -79.824689,,,0,,,1
00011520,1974,"Brisdale Dr n/of Wetmeadow Dr",,  43.691822, -79.827545,,,0,,,1
00011530,1975,"Brisdale Dr at Sandalwood Pky W",,  43.693228, -79.829543,,,0,,,1
00011540,1976,"Brisdale Dr at Ranchero Dr opp St. Edmund Campion",,  43.694333, -79.831068,,,0,,,1
00011550,1977,"Brisdale Dr at Ramsey Lane",,  43.696092, -79.833487,,,0,,,1
00011560,1978,"Botavia Downs Dr e/of Brisdale Dr",,  43.697495, -79.834583,,,0,,,1
00011570,1979,"Botavia Downs Dr at Trumpet Valley Blvd",,  43.699160, -79.831858,,,0,,,0
00011583,3601,"Earlsbridge Blvd e/of Chinguacousy Rd - School",,  43.702014, -79.828585,,,0,,,1
00011590,1981,"Earlsbridge Blvd at Edenbrook Hill Dr",,  43.703928, -79.827061,,,0,,,0
00011630,1986,"Sandalwood Pky W at Queen Mary Dr",,  43.703913, -79.815221,,,0,,,1
00011640,1987,"Sandalwood Pky W at McLaughlin Rd N",,  43.706321, -79.812096,,,0,,,1
00011650,1988,"Sandalwood Pky W at Van Kirk Dr",,  43.709289, -79.810014,,,0,,,1
00011660,1989,"Sandalwood Pkwy opp 130 Sandalwood Pkwy",,  43.714010, -79.806956,,,0,,,1
00011670,1990,"Sandalwood Pky W at Hurontario St",,  43.717050, -79.803701,,,0,,,1
00011730,1991,"Heart Lake Terminal Route 204 Stop",,  43.727784, -79.798138,,,0,place_HTLK,,1
00011750,1992,"Sandalwood Pky E at Richvale Dr (EB)",,  43.729690, -79.790252,,,0,,,1
00011760,1993,"Sandalwood Pky E opp Royal Palm Dr (W)",,  43.731029, -79.788573,,,0,,,1
00011770,1994,"Sandalwood Pky E at Glover Gate",,  43.733340, -79.785423,,,0,,,1
00011780,1995,"Sandalwood Pky E at Heart Lake Rd",,  43.735214, -79.782145,,,0,,,1
00011790,1996,"Great Lakes Dr at Sandalwood Pky E",,  43.741018, -79.773372,,,0,,,1
00011810,1998,"Great Lakes Dr s/of Masjid Dr (St. Isac E.S.)",,  43.736479, -79.769078,,,0,,,1
00011815,3588,"Great Lakes Dr s/of Serenity Ln",,  43.734727, -79.767261,,,0,,,1
00011825,3624,"Great Lakes Dr s/of Guru Nanak St",,  43.732772, -79.764351,,,0,,,1
00011830,2000,"Trinity Common Terminal Route 33/23 EB Stop",,  43.731211, -79.763296,,,0,place_SPTE,,1
00011840,2001,"Great Lakes Dr at Beachsurf Rd",,  43.734159, -79.766233,,,0,,,1
00011850,2002,"Great Lakes Dr s/of Masjid Dr",,  43.736831, -79.769172,,,0,,,1
00011860,2003,"Great Lakes Dr at Harold M. Brathwaite S.S.",,  43.737772, -79.770395,,,0,,,1
00011870,2004,"Great Lakes Dr at Sandalwood Pky E",,  43.741187, -79.773169,,,0,,,1
00011875,2005,"Sandalwood Pkwy at Save Max Sports Centre",,  43.743204, -79.771272,,,0,,,1
00011880,2006,"Sandalwood Pky E at Dixie Rd",,  43.744755, -79.769211,,,0,,,1
00011890,2007,"Sandalwood Pky E e/of Springtown Trail",,  43.746740, -79.767057,,,0,,,1
00011910,2009,"Sandalwood Pky E at Pinecone Way",,  43.752311, -79.759944,,,0,,,1
00011920,2010,"Sandalwood Pky E at Bramalea Rd",,  43.753766, -79.757529,,,0,,,1
00011940,2012,"Sandalwood Pky E e/of Sunny Meadow Blvd",,  43.757983, -79.753931,,,0,,,1
00011950,2013,"Sandalwood Pky E opp Black Cherry Lane",,  43.759110, -79.753274,,,0,,,1
00011960,2014,"Sandalwood Pky E at Cobblestone Crt",,  43.761070, -79.752331,,,0,,,1
00011970,2015,"Sandalwood Pky E at Lakespring Gate",,  43.763809, -79.750267,,,0,,,1
00011975,2016,"Sandalwood Pky E at Torbram Rd",,  43.764935, -79.748693,,,0,,,1
00011980,2017,"Torbram Rd n/of Sandalwood Pky E",,  43.765669, -79.748941,,,0,,,1
00011982,3623,"Torbram Rd at Brucewood Rd",,  43.767449, -79.751413,,,0,,,1
00011986,3655,"Torbram Rd s/of Father Tobin Rd",,  43.769684, -79.754487,,,0,,,1
00012040,2018,"English St w/of Main St N",,  43.694392, -79.771965,,,0,,,0
00012050,2019,"English St at Murray St",,  43.693415, -79.773031,,,0,,,0
00012060,2020,"English St e/of Talbot St",,  43.690717, -79.775961,,,0,,,1
